FIELD_ID,FIELD_NAME,ALTERNATE_NAME,LONG_DESCRIPTION,FIELD_LENGTH,FIELD_TYPE,MASK,USER_SYSTEM_ATTRIBUTES,FIELD_VALUES,DATA_TYPE,LEVEL,FIELD_VALUES_ID
28593,Person 7: Cons Behavior Occ Retail,con20_Occ_Retail_7,Consumers likely an employee in wholesale or retail trade and not able to work from home.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28594,Person 7: Cons Behavior Occ QSR Restaurant,con20_Occ_QSR_7,Consumers likely an employee in restaurants or quick service restaurants and not able to work from home.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28595,Person 7: Cons Behavior Occ Travel Industry,con20_Occ_Travel_7,Consumers likely to work in travel and hospitality industries.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28596,Person 7: Cons Behavior Family Younger Kids,con20_Fam_Younger_Kids_7,Consumers likely to be a household with children younger under the age 13.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28597,Person 7: Cons Behavior Fam Older Kids,con20_Fam_Older_Kids_7,Consumers likely a households with children 13+.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28599,Person 7: Cons Behavior Business Travelers,con20_Bus_Travelers_7,Consumers likely to have business travelers or people in sales.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28600,Person 7: Cons Behavior Retired/Empty Nest,con20_RetiredEmpty_Nest_7,Consumers likely households with retired or empty-nesters.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28601,Person 7: Cons Behavior Single Adults,con20_Single_Adults_7,Consumers likely to be single-adult household.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28602,Person 7: Cons Behavior Generation Z,con20_Generation_Z_7,Consumers likely to be in a household with an individual age 19-24.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28603,Person 7: Cons Behavior Generation Millennials,con20_Gen_Millennials_7,Consumers likely to be in a household with an individual age 25-39 present.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28604,Person 7: Cons Behavior Generation X,con20_Gen_X_7,Consumers likely to be in a household with an individual age 40-59 present.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28605,Person 7: Cons Behavior Generation Boomers,con20_Gen_Boomers_7,Consumer likely to be in a household with an individual age 60+ present.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
27514,Person 7: No Insurance Propensity,hc_insurance_prop_7,"Indicates consumers likelihood to be a part-time or non-worker (excluding retirees) without insurance through an employer. A predictive model based on respondent data from syndicated research panels. The model then applies individual, household and area level characteristics from Experian's ConsumerView marketing database. Values 1-9, 1=highest likelihood to not have insurance.",1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
28583,Person 7: At Risk Lifestyle Health,con20_LS_Health_7,Consumers tend to be afflicted with health concerns.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28998,Person 7: At Risk Occupation Unemployed,con20_Occ_Unemployed_7,Consumers likely to be unemployed.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
26205,Person 7: Dads Crafty,dad_crafty_7,"Indicates a consumer's likelihood to be a dad that enjoys arts and crafts. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26206,Person 7: Dads Fitness,dad_fitness_7,"Indicates a consumer's likelihood to be a dad with an interest in fitness. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26207,Person 7: Dads Gardening,dad_garden_7,"Indicates a consumer's likelihood to be a dad with an interest in gardening. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26199,Person 7: Dads Stay at home,dad_stayhome_7,"Indicates a consumer's likelihood to be a stay at home dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26198,Person 7: Dads Working,dad_working_7,"Indicates a consumer's likelihood to be a working dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26195,Person 7: Dads Baby Boomer,dad_boomer_7,"Indicates a consumer's likelihood to be a Baby Boomer dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26196,Person 7: Dads Gen X,dad_genx_7,"Indicates a consumer's likelihood to be a Gen X dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26197,Person 7: Dads Gen Y,dad_geny_7,"Indicates a consumer's likelihood to be a Gen Y dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26191,Person 7: Dads Married,dad_married_7,"Indicates a consumer's likelihood to be a married dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26192,Person 7: Dads Single,dad_single_7,"Indicates a consumer's likelihood to be a single dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26193,Person 7: Dads only 1 child,dad_1chld_7,"Indicates a consumer's likelihood to be a dad with only 1 child. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26194,Person 7: Dads 2+ children,dad_2child_7,"Indicates a consumer's likelihood to be a dad with 2+ children. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26200,Person 7: Dads w infant 0-3yrs,dad_0-3yrs_7,"Indicates a consumer's likelihood to be a dad with an infant. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26201,Person 7: Dads w toddler 4-6yr,dad_4-6yrs_7,"Indicates a consumer's likelihood to be a dad with a toddler. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26202,Person 7: Dads w tween 7-12yrs,dad_tween_7,"Indicates a consumer's likelihood to be a dad with a tween. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26203,Person 7: Dads w teen 13-15yrs,dad_teen_7,"Indicates a consumer's likelihood to be a dad with a teen. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26204,Person 7: Dads w highschooler,dad_highs_7,"Indicates a consumer's likelihood to be a dad with a highschooler. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26123,Person 7: Married - Date,rec_married_date_7,"Individuals that who are likely to have changed marital status from single to married in the last 12 months. Date field, YYYYMM format. Based on change of marital status from ConsumerView database.",6,date,YYYYMM,,,Modeled,AdultPID,
26122,Person 7: Married - Last 12 Mo,rec_married_last12mos_7,Individuals that who are likely to have changed marital status from single to married in the last 12 months. Based on change of marital status from ConsumerView database.,1,char,9,,"U=Unknown,Y=Yes,",Modeled,AdultPID,54de02b4-6ac6-4e9d-b8bc-69ced4ec9bc7
26121,Person 7: Married - Last 6 Mos,rec_married_last6mos_7,Individuals likely to have changed marital status from single to married in the last 6 months. Based on change of marital status from ConsumerView.,1,char,9,,"Blank=Unknown,Y=Yes,",Modeled,AdultPID,017964b2-0d6c-4e6c-ae52-9fe0e5a7dce6
26120,Person 7: Married - Last 3 Mos,rec_married_last3mos_7,Individuals likely to have changed marital status from single to married in the last 3 months. Based on change of marital status from ConsumerView.,1,char,9,,"Blank=Unknown,Y=Yes,",Modeled,AdultPID,017964b2-0d6c-4e6c-ae52-9fe0e5a7dce6
26171,Person 7: Moms Crafty,mom_crafty_7,"Indicates a consumer's likelihood to be a mom that enjoys arts and crafts. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26172,Person 7: Moms Fitness,mom_fitness_7,"Indicates a consumer's likelihood to be a mom with an interest in fitness. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26173,Person 7: Moms Gardening,mom_garden_7,"Indicates a consumer's likelihood to be a mom with an interest in gardening. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26165,Person 7: Moms Stay at home,mom_stayhome_7,"Indicates a consumer's likelihood to be a stay at home mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26164,Person 7: Moms Working,mom_working_7,"Indicates a consumer's likelihood to be a working mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26161,Person 7: Moms Baby Boomer,mom_boomer_7,"Indicates a consumer's likelihood to be a Baby Boomer mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26162,Person 7: Moms Gen X,mom_genx_7,"Indicates a consumer's likelihood to be a Gen X mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26163,Person 7: Moms Gen Y,mom_geny_7,"Indicates a consumer's likelihood to be a Gen Y mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26157,Person 7: Moms Married,mom_married_7,"Indicates a consumer's likelihood to be a married mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26158,Person 7: Moms Single,mom_single_7,"Indicates a consumer's likelihood to be a single mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26159,Person 7: Moms only 1 child,mom_1chld_7,"Indicates a consumer's likelihood to be a mom with only 1 child. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26160,Person 7: Moms 2+ children,mom_2child_7,"Indicates a consumer's likelihood to be a mom with 2+ children. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26166,Person 7: Moms w infant 0-3yrs,mom_0-3yrs_7,"Indicates a consumer's likelihood to be a mom with an infant. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26167,Person 7: Moms w toddler 4-6yr,mom_4-6yrs_7,"Indicates a consumer's likelihood to be a mom with a toddler. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26168,Person 7: Moms w tween 7-12yrs,mom_tween_7,"Indicates a consumer's likelihood to be a mom with a tween. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26169,Person 7: Moms with teen 13-15yrs,mom_teen_7,"Indicates a consumer's likelihood to be a mom with a teen. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26170,Person 7: Moms w highschooler,mom_highs_7,"Indicates a consumer's likelihood to be a mom with a highschooler. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26127,Person 7: Single - Date,rec_single_date_7,"Individuals that who are likely to have changed marital status from married to single in the last 12 months. Date field, YYYYMM format. Based on change of marital status from ConsumerView database.",6,date,YYYYMM,,,Modeled,AdultPID,
26124,Person 7: Single - Last 3 Mos,rec_single_last3mos_7,Individuals likely to have changed marital status from married to single in the last 3 months. Based on change of marital status from ConsumerView.,1,char,9,,"Blank=Unknown,Y=Yes,",Modeled,AdultPID,017964b2-0d6c-4e6c-ae52-9fe0e5a7dce6
26125,Person 7: Single - Last 6 Mos,rec_single_last6mos_7,Individuals likely to have changed marital status from married to single in the last 6 months. Based on change of marital status from ConsumerView.,1,char,9,,"Blank=Unknown,Y=Yes,",Modeled,AdultPID,017964b2-0d6c-4e6c-ae52-9fe0e5a7dce6
26126,Person 7: Single - Last 12 Mos,rec_single_last12mos_7,Individuals that who are likely to have changed marital status from married to single in the last 12 months. Based on change of marital status from ConsumerView database.,1,char,9,,"U=Unknown,Y=Yes,",Modeled,AdultPID,54de02b4-6ac6-4e9d-b8bc-69ced4ec9bc7
23806,Person 7: Scl Mda Mdl-Black Friday Shopper,Black_Friday_Shopper_7,"Social media-based model reporting a consumer's individual propensity to be a Black Friday shopper based on using terms such as ""Black Friday or ""#blackfriday"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
23803,Person 7: Scl Mda Mdl-Engaged,Engaged_7,"Social media-based model reporting a consumer's individual propensity to be engaged based on the using terms such as ""I'm engaged"" or ""#imgettingmarried"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,Blank=Unknown,",Modeled,AdultPID,7aa05543-9c40-4571-b626-7c068acfd8a0
